Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Czas,Tempo,Wiek
M,M20,1693.0,5.6433333333333335,3285.0,5.306666666666667,4917.0,5.44,6562.0,5.483333333333333,6904.0,5.45468910484317,24.0
M,M30,1517.0,5.056666666666667,3009.0,4.973333333333333,4681.0,5.573333333333333,6500.0,6.0633333333333335,6904.0,5.45468910484317,31.0
M,M20,1641.0,5.47,3177.0,5.12,4811.0,5.446666666666667,6523.0,5.706666666666666,6905.0,5.455479181480603,18.0
M,M30,1587.0,5.29,3149.0,5.206666666666666,4810.0,5.536666666666666,6531.0,5.736666666666666,6905.0,5.455479181480603,36.0
M,M40,1635.0,5.45,3204.0,5.23,4873.0,5.5633333333333335,6527.0,5.513333333333334,6905.0,5.455479181480603,44.0
M,M30,1531.0,5.1033333333333335,3009.0,4.926666666666667,4672.0,5.543333333333334,6481.0,6.03,6905.0,5.455479181480603,32.0
K,K40,1531.0,5.1033333333333335,3058.0,5.09,4642.0,5.28,6432.0,5.966666666666667,6905.0,5.455479181480603,47.0
M,M30,1650.0,5.5,3237.0,5.29,4900.0,5.543333333333334,6541.0,5.47,6906.0,5.456269258118038,35.0
M,M40,1597.0,5.323333333333333,3150.0,5.176666666666667,4787.0,5.456666666666666,6503.0,5.72,6906.0,5.456269258118038,46.0
M,M40,1935.0,6.45,3382.0,4.823333333333333,4910.0,5.093333333333334,6523.0,5.376666666666667,6906.0,5.456269258118038,40.0
K,K40,1630.0,5.433333333333334,3206.0,5.253333333333333,4835.0,5.430000000000001,6528.0,5.6433333333333335,6906.0,5.456269258118038,45.0
M,M20,1651.0,5.503333333333333,3223.0,5.239999999999999,4862.0,5.463333333333334,6550.0,5.626666666666667,6906.0,5.456269258118038,29.0
M,M50,1678.0,5.593333333333334,3271.0,5.3100000000000005,4919.0,5.493333333333334,6551.0,5.44,6907.0,5.457059334755472,53.0
K,K30,1596.0,5.319999999999999,3191.0,5.316666666666666,4837.0,5.486666666666666,6515.0,5.593333333333334,6907.0,5.457059334755472,35.0
K,K40,1661.0,5.536666666666666,3249.0,5.293333333333334,4887.0,5.46,6556.0,5.5633333333333335,6907.0,5.457059334755472,41.0
M,M40,1487.0,4.956666666666666,2985.0,4.993333333333334,4588.0,5.343333333333334,6452.0,6.213333333333334,6907.0,5.457059334755472,45.0
M,M40,1603.0,5.343333333333334,3181.0,5.260000000000001,4827.0,5.486666666666666,6523.0,5.653333333333333,6907.0,5.457059334755472,41.0
M,M40,1427.0,4.756666666666666,2929.0,5.006666666666666,4649.0,5.733333333333333,6483.0,6.113333333333333,6907.0,5.457059334755472,41.0
M,M40,1661.0,5.536666666666666,3249.0,5.293333333333334,4887.0,5.46,6556.0,5.5633333333333335,6907.0,5.457059334755472,40.0
M,M40,1636.0,5.453333333333333,3203.0,5.223333333333333,4822.0,5.3966666666666665,6500.0,5.593333333333334,6908.0,5.457849411392905,47.0
M,M20,1620.0,5.4,3233.0,5.376666666666667,4910.0,5.59,6541.0,5.4366666666666665,6909.0,5.45863948803034,27.0
M,M30,1711.0,5.703333333333333,3337.0,5.42,4979.0,5.473333333333333,6554.0,5.25,6910.0,5.459429564667773,32.0
M,M40,1545.0,5.15,3077.0,5.1066666666666665,4730.0,5.510000000000001,6483.0,5.843333333333334,6910.0,5.459429564667773,48.0
M,M20,1537.0,5.123333333333333,3037.0,5.0,4677.0,5.466666666666667,6488.0,6.036666666666666,6910.0,5.459429564667773,27.0
M,M40,1688.0,5.626666666666667,3245.0,5.19,4838.0,5.3100000000000005,6529.0,5.636666666666667,6910.0,5.459429564667773,45.0
K,K40,1643.0,5.476666666666668,3238.0,5.316666666666666,4884.0,5.486666666666666,6541.0,5.5233333333333325,6910.0,5.459429564667773,44.0
M,M20,1653.0,5.510000000000001,3235.0,5.2733333333333325,4852.0,5.39,6514.0,5.54,6911.0,5.460219641305207,28.0
M,M50,1653.0,5.510000000000001,3209.0,5.1866666666666665,4843.0,5.446666666666667,6531.0,5.626666666666667,6911.0,5.460219641305207,50.0
K,K40,1665.0,5.55,3260.0,5.316666666666666,4903.0,5.476666666666668,6561.0,5.526666666666667,6911.0,5.460219641305207,44.0
M,M50,1603.0,5.343333333333334,3189.0,5.286666666666666,4841.0,5.506666666666666,6535.0,5.6466666666666665,6911.0,5.460219641305207,50.0
M,M20,1571.0,5.236666666666666,3079.0,5.026666666666667,4720.0,5.47,6523.0,6.010000000000001,6912.0,5.461009717942641,26.0
M,M50,1642.0,5.473333333333333,3167.0,5.083333333333333,4790.0,5.41,6523.0,5.776666666666667,6912.0,5.461009717942641,50.0
M,M40,1569.0,5.23,3108.0,5.13,4777.0,5.5633333333333335,6512.0,5.783333333333333,6912.0,5.461009717942641,41.0
M,M30,1626.0,5.42,3266.0,5.466666666666667,4937.0,5.569999999999999,6542.0,5.35,6912.0,5.461009717942641,35.0
M,M30,1548.0,5.16,3065.0,5.056666666666667,4716.0,5.503333333333333,6494.0,5.926666666666667,6913.0,5.461799794580075,37.0
M,M30,1645.0,5.483333333333333,3224.0,5.263333333333334,4849.0,5.416666666666667,6531.0,5.6066666666666665,6913.0,5.461799794580075,38.0
M,M40,1665.0,5.55,3243.0,5.260000000000001,4954.0,5.703333333333333,6581.0,5.423333333333333,6913.0,5.461799794580075,41.0
M,M30,1616.0,5.386666666666667,3207.0,5.303333333333333,4821.0,5.38,6516.0,5.65,6913.0,5.461799794580075,32.0
K,K40,1510.0,5.033333333333333,3012.0,5.006666666666666,4667.0,5.516666666666667,6475.0,6.026666666666667,6913.0,5.461799794580075,40.0
M,M40,1548.0,5.16,3090.0,5.14,4721.0,5.4366666666666665,6494.0,5.91,6913.0,5.461799794580075,41.0
M,M30,1666.0,5.553333333333333,3272.0,5.3533333333333335,4911.0,5.463333333333334,6548.0,5.456666666666666,6913.0,5.461799794580075,37.0
M,M20,1529.0,5.096666666666667,3053.0,5.08,4726.0,5.576666666666667,6481.0,5.85,6914.0,5.462589871217508,29.0
M,M40,1506.0,5.02,3047.0,5.136666666666667,4685.0,5.46,6511.0,6.086666666666667,6914.0,5.462589871217508,43.0
M,M40,1643.0,5.476666666666668,3200.0,5.19,4805.0,5.35,6516.0,5.703333333333333,6914.0,5.462589871217508,41.0
M,M20,1655.0,5.516666666666667,3245.0,5.3,4882.0,5.456666666666666,6540.0,5.526666666666667,6914.0,5.462589871217508,23.0
M,M40,1644.0,5.48,3214.0,5.233333333333333,4837.0,5.41,6527.0,5.633333333333334,6914.0,5.462589871217508,45.0
M,M30,1631.0,5.4366666666666665,3189.0,5.193333333333333,4825.0,5.453333333333333,6518.0,5.6433333333333335,6915.0,5.463379947854943,36.0
M,M40,1624.0,5.413333333333333,3222.0,5.326666666666667,4875.0,5.510000000000001,6546.0,5.569999999999999,6915.0,5.463379947854943,41.0
M,M30,1652.0,5.506666666666666,3179.0,5.09,4829.0,5.5,6531.0,5.673333333333333,6915.0,5.463379947854943,31.0
M,M40,1615.0,5.383333333333334,3106.0,4.97,4701.0,5.316666666666666,6525.0,6.08,6915.0,5.463379947854943,40.0
M,M20,1524.0,5.08,3080.0,5.1866666666666665,4744.0,5.546666666666667,6505.0,5.87,6915.0,5.463379947854943,29.0
M,M40,1506.0,5.02,3066.0,5.2,4718.0,5.506666666666666,6489.0,5.903333333333333,6916.0,5.464170024492376,44.0
K,K30,1603.0,5.343333333333334,3185.0,5.2733333333333325,4829.0,5.48,6538.0,5.696666666666667,6916.0,5.464170024492376,30.0
K,K30,1673.0,5.576666666666667,3298.0,5.416666666666667,4937.0,5.463333333333334,6575.0,5.46,6916.0,5.464170024492376,37.0
M,M30,1418.0,4.726666666666668,3020.0,5.34,4731.0,5.703333333333333,6539.0,6.026666666666667,6917.0,5.46496010112981,35.0
M,M40,1640.0,5.466666666666667,3251.0,5.37,4898.0,5.489999999999999,6542.0,5.48,6917.0,5.46496010112981,43.0
M,M30,1577.0,5.256666666666666,3173.0,5.319999999999999,4818.0,5.483333333333333,6524.0,5.6866666666666665,6917.0,5.46496010112981,33.0
M,M40,1668.0,5.5600000000000005,3287.0,5.3966666666666665,4899.0,5.373333333333333,6554.0,5.516666666666667,6917.0,5.46496010112981,47.0
M,M30,1572.0,5.239999999999999,3092.0,5.066666666666666,4694.0,5.34,6492.0,5.993333333333334,6917.0,5.46496010112981,37.0
M,M30,1604.0,5.346666666666667,3200.0,5.319999999999999,4849.0,5.496666666666667,6535.0,5.62,6917.0,5.46496010112981,36.0
M,M20,1669.0,5.5633333333333335,3256.0,5.29,4904.0,5.493333333333334,6549.0,5.483333333333333,6918.0,5.465750177767244,28.0
M,M40,1685.0,5.616666666666666,3277.0,5.306666666666667,4929.0,5.506666666666666,6562.0,5.443333333333333,6918.0,5.465750177767244,44.0
M,M20,1562.0,5.206666666666666,3056.0,4.98,4657.0,5.336666666666667,6506.0,6.163333333333333,6918.0,5.465750177767244,28.0
K,K40,1611.0,5.37,3195.0,5.28,4856.0,5.536666666666666,6546.0,5.633333333333334,6918.0,5.465750177767244,44.0
M,M40,1608.0,5.36,3181.0,5.243333333333334,4810.0,5.430000000000001,6530.0,5.733333333333333,6918.0,5.465750177767244,40.0
M,M20,1718.0,5.726666666666668,3344.0,5.42,4969.0,5.416666666666667,6563.0,5.3133333333333335,6919.0,5.466540254404678,26.0
M,M50,1619.0,5.3966666666666665,3204.0,5.283333333333333,4871.0,5.556666666666667,6548.0,5.59,6920.0,5.467330331042111,51.0
M,M50,1625.0,5.416666666666667,3217.0,5.306666666666667,4871.0,5.513333333333334,6545.0,5.58,6920.0,5.467330331042111,50.0
M,M40,1605.0,5.35,3197.0,5.306666666666667,4850.0,5.510000000000001,6535.0,5.616666666666666,6920.0,5.467330331042111,40.0
M,M40,1656.0,5.52,3242.0,5.286666666666666,4904.0,5.54,6562.0,5.526666666666667,6920.0,5.467330331042111,42.0
K,K40,2027.0,6.756666666666666,,,5011.0,,6573.0,5.206666666666666,6921.0,5.468120407679545,49.0
M,M20,1676.0,5.586666666666667,3276.0,5.333333333333333,,,6557.0,,6921.0,5.468120407679545,24.0
M,M20,1711.0,5.703333333333333,3321.0,5.366666666666666,4946.0,5.416666666666667,6567.0,5.403333333333333,6921.0,5.468120407679545,26.0
M,M40,1631.0,5.4366666666666665,3200.0,5.23,4857.0,5.5233333333333325,6535.0,5.593333333333334,6921.0,5.468120407679545,46.0
K,K30,1624.0,5.413333333333333,3215.0,5.303333333333333,4881.0,5.553333333333333,6539.0,5.526666666666667,6921.0,5.468120407679545,36.0
M,M40,1644.0,5.48,3213.0,5.23,4867.0,5.513333333333334,6538.0,5.569999999999999,6921.0,5.468120407679545,40.0
K,K30,1576.0,5.253333333333333,3125.0,5.163333333333333,4750.0,5.416666666666667,6508.0,5.86,6921.0,5.468120407679545,38.0
M,M30,1489.0,4.963333333333334,2987.0,4.993333333333334,4662.0,5.583333333333333,6506.0,6.1466666666666665,6921.0,5.468120407679545,39.0
M,M30,1610.0,5.366666666666666,3162.0,5.173333333333333,4813.0,5.503333333333333,6520.0,5.69,6921.0,5.468120407679545,34.0
M,M40,1724.0,5.746666666666667,3327.0,5.343333333333334,4942.0,5.383333333333334,6559.0,5.39,6922.0,5.468910484316979,40.0
M,M30,1525.0,5.083333333333333,3179.0,5.513333333333334,4809.0,5.433333333333334,6523.0,5.713333333333334,6922.0,5.468910484316979,32.0
M,M30,1656.0,5.52,3234.0,5.260000000000001,4856.0,5.406666666666666,6543.0,5.623333333333333,6922.0,5.468910484316979,38.0
K,K20,1576.0,5.253333333333333,3170.0,5.3133333333333335,4862.0,5.64,6569.0,5.69,6922.0,5.468910484316979,24.0
M,M30,1693.0,5.6433333333333335,3319.0,5.42,4908.0,5.296666666666667,6550.0,5.473333333333333,6922.0,5.468910484316979,34.0
M,M20,1658.0,5.526666666666667,3251.0,5.3100000000000005,4935.0,5.613333333333333,6562.0,5.423333333333333,6922.0,5.468910484316979,25.0
M,M40,1696.0,5.653333333333333,3292.0,5.319999999999999,4938.0,5.486666666666666,6560.0,5.406666666666666,6922.0,5.468910484316979,41.0
K,K30,1608.0,5.36,3186.0,5.260000000000001,4836.0,5.5,6535.0,5.663333333333333,6923.0,5.469700560954412,33.0
M,M30,1604.0,5.346666666666667,3170.0,5.22,4824.0,5.513333333333334,6528.0,5.680000000000001,6923.0,5.469700560954412,33.0
M,M20,1657.0,5.5233333333333325,3265.0,5.36,4930.0,5.55,6585.0,5.516666666666667,6923.0,5.469700560954412,29.0
M,M60,1642.0,5.473333333333333,3209.0,5.223333333333333,4865.0,5.52,6557.0,5.64,6924.0,5.470490637591847,63.0
M,M30,1596.0,5.319999999999999,3148.0,5.173333333333333,4817.0,5.5633333333333335,6548.0,5.77,6924.0,5.470490637591847,38.0
M,M40,1579.0,5.263333333333334,3167.0,5.293333333333334,4826.0,5.53,6541.0,5.716666666666667,6924.0,5.470490637591847,40.0
M,M20,1694.0,5.6466666666666665,3275.0,5.27,4927.0,5.506666666666666,6549.0,5.406666666666666,6924.0,5.470490637591847,21.0
M,M30,1575.0,5.25,3089.0,5.046666666666667,4733.0,5.48,6499.0,5.886666666666667,6924.0,5.470490637591847,38.0
M,M30,1632.0,5.44,3241.0,5.363333333333333,4893.0,5.506666666666666,6558.0,5.55,6924.0,5.470490637591847,39.0
M,M30,1637.0,5.456666666666666,3251.0,5.38,4906.0,5.516666666666667,6573.0,5.556666666666667,6924.0,5.470490637591847,37.0
M,M20,1452.0,4.84,3020.0,5.226666666666668,4719.0,5.663333333333333,6502.0,5.943333333333333,6924.0,5.470490637591847,21.0
K,K60,1580.0,5.266666666666667,3171.0,5.303333333333333,4830.0,5.53,6544.0,5.713333333333334,6925.0,5.47128071422928,63.0
M,M40,1494.0,4.98,2970.0,4.92,4631.0,5.536666666666666,6439.0,6.026666666666667,6925.0,5.47128071422928,46.0
K,K30,1645.0,5.483333333333333,3245.0,5.333333333333333,4909.0,5.546666666666667,6572.0,5.543333333333334,6925.0,5.47128071422928,31.0
M,M40,1674.0,5.58,3236.0,5.206666666666666,4831.0,5.316666666666666,6553.0,5.739999999999999,6925.0,5.47128071422928,46.0
M,M40,1532.0,5.1066666666666665,3113.0,5.27,4754.0,5.47,6528.0,5.913333333333333,6925.0,5.47128071422928,47.0
M,M40,1519.0,5.0633333333333335,3075.0,5.1866666666666665,4796.0,5.736666666666666,6545.0,5.83,6925.0,5.47128071422928,46.0
K,K40,1643.0,5.476666666666668,3220.0,5.256666666666666,4879.0,5.53,6555.0,5.586666666666667,6925.0,5.47128071422928,42.0
M,M50,1613.0,5.376666666666667,3196.0,5.276666666666667,4835.0,5.463333333333334,6530.0,5.65,6925.0,5.47128071422928,57.0
M,M40,1594.0,5.3133333333333335,3161.0,5.223333333333333,4793.0,5.44,6529.0,5.786666666666666,6925.0,5.47128071422928,44.0
M,M30,1731.0,5.77,3369.0,5.46,4984.0,5.383333333333334,6572.0,5.293333333333334,6925.0,5.47128071422928,34.0
M,M40,1559.0,5.196666666666667,3061.0,5.006666666666666,4749.0,5.626666666666667,6505.0,5.8533333333333335,6925.0,5.47128071422928,45.0
K,K20,1500.0,5.0,3042.0,5.14,4750.0,5.693333333333333,6526.0,5.92,6925.0,5.47128071422928,26.0
M,M40,1632.0,5.44,3180.0,5.16,4801.0,5.403333333333333,6522.0,5.736666666666666,6925.0,5.47128071422928,43.0
M,M40,1751.0,5.836666666666667,3361.0,5.366666666666666,5002.0,5.47,6572.0,5.233333333333333,6926.0,5.472070790866714,46.0
K,K40,1589.0,5.296666666666667,3145.0,5.1866666666666665,4802.0,5.5233333333333325,6524.0,5.739999999999999,6926.0,5.472070790866714,41.0
M,M40,1690.0,5.633333333333334,3293.0,5.343333333333334,4928.0,5.45,6556.0,5.426666666666667,6926.0,5.472070790866714,46.0
K,K50,1607.0,5.3566666666666665,3193.0,5.286666666666666,4843.0,5.5,6535.0,5.64,6926.0,5.472070790866714,53.0
K,K40,1640.0,5.466666666666667,3206.0,5.22,4860.0,5.513333333333334,6545.0,5.616666666666666,6927.0,5.472860867504148,47.0
M,M20,1511.0,5.036666666666666,3002.0,4.97,4638.0,5.453333333333333,6486.0,6.16,6927.0,5.472860867504148,29.0
M,M20,1572.0,5.239999999999999,3087.0,5.05,4769.0,5.6066666666666665,6559.0,5.966666666666667,6927.0,5.472860867504148,22.0
K,K20,1546.0,5.153333333333333,3102.0,5.1866666666666665,4771.0,5.5633333333333335,6522.0,5.836666666666667,6927.0,5.472860867504148,29.0
M,M40,1608.0,5.36,3210.0,5.34,4871.0,5.536666666666666,6551.0,5.6,6928.0,5.473650944141582,48.0
M,M40,1677.0,5.59,3286.0,5.363333333333333,4914.0,5.426666666666667,6563.0,5.496666666666667,6928.0,5.473650944141582,43.0
M,M40,1596.0,5.319999999999999,3150.0,5.180000000000001,4781.0,5.4366666666666665,6521.0,5.8,6928.0,5.473650944141582,49.0
K,K30,1611.0,5.37,3189.0,5.260000000000001,4844.0,5.516666666666667,6548.0,5.680000000000001,6929.0,5.474441020779016,30.0
M,M30,1592.0,5.306666666666667,3173.0,5.27,4827.0,5.513333333333334,6536.0,5.696666666666667,6929.0,5.474441020779016,38.0
M,M30,1614.0,5.38,3206.0,5.306666666666667,4868.0,5.54,6551.0,5.61,6929.0,5.474441020779016,35.0
M,M40,1584.0,5.28,3135.0,5.17,4808.0,5.576666666666667,6518.0,5.7,6930.0,5.47523109741645,45.0
M,M50,1483.0,4.943333333333333,3021.0,5.126666666666667,4708.0,5.623333333333333,6541.0,6.11,6930.0,5.47523109741645,56.0
M,M30,1713.0,5.71,3389.0,5.586666666666667,5012.0,5.41,6604.0,5.306666666666667,6930.0,5.47523109741645,33.0
M,M40,1449.0,4.83,2875.0,4.753333333333333,4476.0,5.336666666666667,6478.0,6.673333333333333,6930.0,5.47523109741645,43.0
M,M50,1588.0,5.293333333333334,3133.0,5.15,4791.0,5.526666666666667,6531.0,5.8,6930.0,5.47523109741645,52.0
M,M50,1671.0,5.569999999999999,3260.0,5.296666666666667,4907.0,5.489999999999999,6565.0,5.526666666666667,6931.0,5.476021174053884,51.0
M,M40,1579.0,5.263333333333334,3148.0,5.23,4801.0,5.510000000000001,6527.0,5.753333333333333,6931.0,5.476021174053884,45.0
M,M30,1584.0,5.28,3160.0,5.253333333333333,4808.0,5.493333333333334,6520.0,5.706666666666666,6932.0,5.476811250691317,34.0
M,M30,1693.0,5.6433333333333335,3372.0,5.596666666666667,5086.0,5.713333333333334,6593.0,5.0233333333333325,6932.0,5.476811250691317,36.0
M,M30,1548.0,5.16,3134.0,5.286666666666666,4817.0,5.61,6550.0,5.776666666666667,6933.0,5.477601327328752,39.0
M,M30,1630.0,5.433333333333334,3214.0,5.28,4849.0,5.45,6541.0,5.64,6933.0,5.477601327328752,39.0
K,K50,1669.0,5.5633333333333335,3260.0,5.303333333333333,4905.0,5.483333333333333,6570.0,5.55,6933.0,5.477601327328752,52.0
M,M40,1743.0,5.8100000000000005,3349.0,5.3533333333333335,4969.0,5.4,6574.0,5.35,6933.0,5.477601327328752,46.0
M,M20,1548.0,5.16,3126.0,5.260000000000001,4823.0,5.656666666666666,6547.0,5.746666666666667,6933.0,5.477601327328752,23.0
M,M40,1525.0,5.083333333333333,3117.0,5.306666666666667,4790.0,5.576666666666667,6543.0,5.843333333333334,6933.0,5.477601327328752,46.0
M,M30,1685.0,5.616666666666666,3293.0,5.36,4925.0,5.44,6569.0,5.48,6934.0,5.478391403966185,35.0
K,K20,1634.0,5.446666666666667,3198.0,5.213333333333334,4865.0,5.556666666666667,6568.0,5.676666666666667,6934.0,5.478391403966185,24.0
K,K30,1673.0,5.576666666666667,3254.0,5.27,4911.0,5.5233333333333325,6576.0,5.55,6934.0,5.478391403966185,32.0
M,M40,1782.0,5.94,3411.0,5.430000000000001,5032.0,5.403333333333333,6582.0,5.166666666666667,6935.0,5.479181480603619,40.0
M,M30,1583.0,5.276666666666667,3155.0,5.239999999999999,4776.0,5.403333333333333,6524.0,5.826666666666667,6935.0,5.479181480603619,32.0
M,M30,1645.0,5.483333333333333,3207.0,5.206666666666666,4826.0,5.3966666666666665,6553.0,5.756666666666666,6935.0,5.479181480603619,38.0
M,M40,1695.0,5.65,3294.0,5.33,4915.0,5.403333333333333,6561.0,5.486666666666666,6936.0,5.479971557241053,40.0
M,M40,1580.0,5.266666666666667,3198.0,5.3933333333333335,4884.0,5.62,6561.0,5.59,6936.0,5.479971557241053,46.0
M,M50,1605.0,5.35,3189.0,5.28,4884.0,5.65,6558.0,5.58,6936.0,5.479971557241053,56.0
K,K20,1535.0,5.116666666666666,3069.0,5.113333333333333,4725.0,5.52,6517.0,5.973333333333333,6936.0,5.479971557241053,28.0
M,M50,1624.0,5.413333333333333,3210.0,5.286666666666666,4869.0,5.53,6562.0,5.6433333333333335,6936.0,5.479971557241053,52.0
M,M40,1690.0,5.633333333333334,3293.0,5.343333333333334,4928.0,5.45,6560.0,5.44,6937.0,5.480761633878487,41.0
M,M20,1686.0,5.62,3252.0,5.22,4891.0,5.463333333333334,6559.0,5.5600000000000005,6938.0,5.48155171051592,27.0
M,M40,1573.0,5.243333333333334,3087.0,5.046666666666667,4768.0,5.6033333333333335,6558.0,5.966666666666667,6938.0,5.48155171051592,49.0
K,K40,1622.0,5.406666666666666,3191.0,5.23,4840.0,5.496666666666667,6553.0,5.71,6939.0,5.482341787153355,45.0
M,M50,1596.0,5.319999999999999,3232.0,5.453333333333333,4971.0,5.796666666666667,6617.0,5.486666666666666,6939.0,5.482341787153355,55.0
M,M20,1663.0,5.543333333333334,3260.0,5.323333333333333,4913.0,5.510000000000001,6570.0,5.5233333333333325,6939.0,5.482341787153355,28.0
M,M60,1755.0,5.85,3344.0,5.296666666666667,4984.0,5.466666666666667,6600.0,5.386666666666667,6940.0,5.483131863790788,66.0
K,K20,1552.0,5.173333333333333,3115.0,5.21,4829.0,5.713333333333334,6562.0,5.776666666666667,6940.0,5.483131863790788,26.0
K,K30,1605.0,5.35,3188.0,5.276666666666667,4885.0,5.656666666666666,6558.0,5.576666666666667,6941.0,5.483921940428222,31.0
M,M40,1612.0,5.373333333333333,3218.0,5.3533333333333335,4861.0,5.476666666666668,6575.0,5.713333333333334,6942.0,5.484712017065656,49.0
M,M20,1556.0,5.1866666666666665,3208.0,5.506666666666666,4887.0,5.596666666666667,6567.0,5.6,6942.0,5.484712017065656,23.0
M,M40,1578.0,5.260000000000001,3100.0,5.073333333333333,4729.0,5.430000000000001,6534.0,6.016666666666667,6942.0,5.484712017065656,47.0
M,M20,1458.0,4.86,2996.0,5.126666666666667,4674.0,5.593333333333334,6502.0,6.093333333333334,6942.0,5.484712017065656,27.0
M,M40,1651.0,5.503333333333333,3214.0,5.21,4860.0,5.486666666666666,6560.0,5.666666666666667,6943.0,5.485502093703089,43.0
M,M50,1623.0,5.41,3215.0,5.306666666666667,4879.0,5.546666666666667,6559.0,5.6,6943.0,5.485502093703089,50.0
M,M30,1373.0,4.576666666666667,2783.0,4.7,4423.0,5.466666666666667,6223.0,6.0,6943.0,5.485502093703089,34.0
M,M40,1658.0,5.526666666666667,3230.0,5.239999999999999,4893.0,5.543333333333334,6583.0,5.633333333333334,6943.0,5.485502093703089,49.0
M,M30,1606.0,5.3533333333333335,3178.0,5.239999999999999,4826.0,5.493333333333334,6549.0,5.743333333333334,6944.0,5.486292170340523,32.0
M,M50,1613.0,5.376666666666667,3205.0,5.306666666666667,4860.0,5.516666666666667,6563.0,5.676666666666667,6944.0,5.486292170340523,59.0
K,K20,1634.0,5.446666666666667,3211.0,5.256666666666666,4883.0,5.573333333333333,6578.0,5.65,6944.0,5.486292170340523,26.0
K,K40,1624.0,5.413333333333333,3210.0,5.286666666666666,4868.0,5.526666666666667,6561.0,5.6433333333333335,6945.0,5.487082246977957,40.0
M,M30,1474.0,4.913333333333333,2979.0,5.016666666666667,4692.0,5.71,6504.0,6.04,6945.0,5.487082246977957,37.0
M,M40,1654.0,5.513333333333334,3229.0,5.25,4906.0,5.59,6576.0,5.566666666666666,6945.0,5.487082246977957,44.0
